,Sentence ID,HIT ID,Formality,Informativeness,Implicature,Length in Words,Length in Characters,F-score,I-score,Lexical Density,Sentence,Label
3411,4269,36GJS3V78UPGNWRTASQIGYVSGH2JGJ,3.0,4.0,4.6,3,16,83.3333333333,1.0,33.3333333333,Plenty of sales.,1
3412,4270,3X2LT8FDHVHN01LAYTX9DB82UUYW8B,4.0,4.8,4.8,15,88,76.6666666667,6.93333333333,53.3333333333,Plenty of sites available even though they close part of the campground after Labor Day.,1
3413,4271,391JB9X4ZX7BQQTX3GOPUIF2RSFMKU,1.2,3.6,3.2,4,37,87.5,9.75,125.0,pls check website www.eRestaurant.pl.,1
3414,4272,3QE4DGPGBQAQKE887L3EAW69YKD4GE,2.0,3.0,4.4,11,79,77.27272727270001,3.45454545455,63.636363636400006,"Plus, any recommendations on family friendly restaurants that is not expensive?",1
3415,4275,3UOMW19E6C5VZLW3J4Q5PXR80OGC5H,2.2,3.6,4.6,9,37,66.6666666667,7.0,55.5555555556,* plus I like fine wine and good food,1
3416,4277,3GMLHYZ0LDWPN3NNGXG2U0B72TQYUS,3.8,4.6,4.2,7,39,57.1428571429,10.0,57.1428571429,points of interest are labeled for you.,1
3417,4301,3J9L0X0VDELNE64K3L3ND73DE0GW90,3.0,5.0,3.8,8,47,68.75,4.625,50.0,Practically the whole state is between the two.,1
3418,4313,3XEDXEGFX2NENCMQEB1RWL8POPEK0H,2.4,4.8,2.0,20,136,52.5,4.3,55.0,Previously (running edgy) I had installed from the repository listed in the howto that I followed which installed version 0.2.0~0beryl1.,1
3419,4317,3ZCC2DXSD6364C7SQYDRXLHKYH1YYQ,4.0,5.4,4.4,18,94,75.0,6.944444444439999,66.6666666667,Prices should be reasonable this time of year as the track doesn't open until the end of July.,1
3420,4320,3SBNLSTU6T43BRM6QOSWY7GLMNZDZO,1.0,3.0,2.6,7,34,78.5714285714,3.2857142857099997,57.1428571429,(printer is a HP 5850)  Any ideas?,1
3421,4322,3TKXBROM5S9UJNXO0GQL1A88VUUJIB,2.0,5.0,3.4,8,61,56.25,3.0,87.5,"Probably, it's located in the Applications->System Tools menu",1
3422,4324,3T2HW4QDUU6E08YFMU3M1DWAMKZC98,2.8,4.2,3.2,27,149,33.3333333333,4.44444444444,74.0740740741,"Problem is, since my laptop is bought used, I don't know what wireless card I have (I haven't installed windows at all, so that doesn't help either).",1
3423,4325,3R16PJFTS2QVM04RXCOT8OY251U4KH,3.6,2.8,3.4,2,15,50.0,1.5,100.0,Problem solved.,1
3424,4326,3LEG2HW4UEMA30XQSNE8ZW9ZDRHF2U,3.2,4.4,4.0,6,37,75.0,3.0,50.0,Problem solved on all three machines.,1
3425,4340,388CL5C1RIM0IIA4XJKDHDKLZ6LHLJ,2.0,3.6,3.4,7,38,57.1428571429,6.8571428571399995,100.0,"P.S. I have done ""apt-get remove gvfs""",1
3426,4341,3TY2U1TEB69QEYHUIYBLDBN889JJJN,1.6,5.6,2.2,6,30,8.333333333330001,9.333333333330001,50.0,p.s. I'm running 6.06 I think.,1
3427,4342,3MWOYZD5WUN0YZZCD9VIEELBGNYONF,2.0,5.2,3.8,5,23,70.0,2.0,100.0,P.S. She loves to shop!,1
3428,4347,3W0XM68YZOUEU178AU5RAQRZTHKK1K,3.0,4.8,2.4,31,177,54.8387096774,5.483870967740001,58.064516129,put any script you want here (make sure to go to its permissions and make it executable) and it will appear in Nautilus' (and thus the desktop's) right-click menu under Scripts.,1
3429,4356,3MQKOF1EE1NZHWH1F18PZ3M35LVWDH,2.4,1.2,3.8,2,8,75.0,0.0,50.0,Quote: ?,1
3430,4357,34XASH8KLPLC1HQDG8TXQZ11L2LMPV,2.2,3.4,2.6,8,38,50.0,1.875,75.0,Quote: 1) I'm not very sure abt this..,1
3431,4358,3B6F54KMR1BCIKKGF3ET1CI9ABXS19,3.2,5.4,3.4,22,131,70.45454545449999,2.68181818182,59.0909090909,"Quote: According to the Rhythmbox faq, the reason this happens is because of a GStreamer bug that doesn't recognize some mp3 types.",1
3432,4359,3UV0D2KX1LIK6ECDW1XWSB6XX5DF4Q,2.6,2.2,5.4,14,80,42.8571428571,3.35714285714,71.4285714286,"Quote: actually it's i have the same problem, it's with mode/block size i recon.",1
3433,4360,3XQ4XW3OD8BJ752CY7E76VSE2HBS2Q,2.0,4.4,3.4,19,110,65.7894736842,6.6315789473699995,57.8947368421,Quote: And there isn't any way to start playing with antialiasing? (like an option to pass to mplayer command),1
3434,4361,3KA7IJSNW54GIQMGPJ3OCJQ793HPB9,1.2,2.6,5.4,3,19,100.0,0.0,100.0,"Quote: Aww, shucks.",1
3435,4362,3ABAOCJ4R73X1TRSGL8MQ4RBQY7MQM,2.2,3.8,4.0,9,45,83.3333333333,8.666666666669999,66.6666666667,Quote: Check the bad modem fix on my webpage.,1
3436,4363,3BKZLF990YYXVAG6ZOWXKZEIZ8KQYF,2.8,5.2,3.6,23,147,73.9130434783,3.9565217391300003,65.21739130430001,"Quote: clem-vangelis, thanks for the great script, it worked perfectly for my Western Digital passport (250 GB), which was having the same problem.",1
3437,4364,3IKMEYR0LVULJMP4TY55F914LNYK21,3.8,5.4,3.2,20,104,85.0,7.05,75.0,"Quote: Dapper Gnome the right click is indeed F12, which in the Mac side is the optical drive eject key.",1
3438,4365,3MNJFORX8A322XGDA6G6X3CBX18F5V,2.4,5.0,4.0,15,100,70.0,6.4,80.0,Quote:  Diary software...hmm I've always been a fan of.. Live Journals way of keeping blogs/diaries.,1
3439,4366,33N1S8XHHLK9JW6UAV81X5FCXQWZ1K,2.2,2.6,4.6,2,12,100.0,0.0,100.0,Quote: D'oh!,1
3440,4367,329E6HTMSV1A44LNXYJAYJ6WR1YK3C,2.8,5.4,2.2,12,97,100.0,5.666666666669999,91.6666666667,"Quote: For example, one of good diary software in windows is   http://www.pimone.com/diaryone.htm",1
3441,4368,3OB6JN3A9POXDU6ST0XMVU1GMK9MRN,3.2,4.8,2.8,7,43,64.2857142857,6.57142857143,71.4285714286,"Quote: Go to ""Places"" and click ""Computer"".",1
3442,4369,3R16PJFTS2QVM04RXCOT8OY251UK4X,1.8,3.6,1.8,5,28,80.0,5.0,80.0,Quote: Had the same problem.,1
3443,4370,309D674SHYKXO1DCKEHISJR0AK2CBI,3.2,4.2,4.8,12,70,62.5,3.66666666667,66.6666666667,Quote:  Have you already tried the Music Player Daemon (with client) ?,1
3444,4371,3RTFSSG7T75IF85TSI6DIGU8EUXLWM,3.4,4.4,3.8,8,44,37.5,8.75,62.5,Quote: Have you followed all the steps here?,1
3445,4372,3P7QK0GJ3SKG8HOQTZ8F2OPHPWAZ21,2.8,2.6,3.6,12,56,62.5,6.916666666669999,66.6666666667,"Quote: Hi,  there is a few things you need to get ready.",1
3446,4373,3ROUCZ907ETIGKZOEOVVT3LG6X3OOU,1.8,2.6,3.2,8,54,87.5,0.875,75.0,"Quote: Hm, very interesting, thanks for the follow-up.",1
3447,4374,39WICJI5ASR5TZK9XZMKLYU9VAAZ3C,2.0,4.2,4.4,2,14,100.0,0.0,100.0,Quote: Humbug.,1
3448,4375,3E24UO25QYPSRETKES91C3ZPLXA6OO,2.4,2.6,3.8,8,41,43.75,3.875,75.0,Quote:  I don't think this is the reason.,1
3449,4376,3YOAVL4CAZGQBV3DXDR3V3MF9A6Z4X,2.2,4.4,4.4,20,92,60.0,4.1,55.0,Quote: I dual boot on my powerbook and it works great but that is ppc and not the intel mac.,1
3450,4377,3HFWPF5AK8I8SNYV27SCP5X68VBS31,2.0,4.8,2.4,13,65,53.8461538462,5.46153846154,61.5384615385,"Quote: If you have an Nvidia card, you will need to get libmikmod",1
3451,4378,3JTPR5MTZRBDIJ8RBH73DG4G5XPK52,4.0,5.4,2.8,13,77,42.3076923077,2.76923076923,76.9230769231,"Quote: If you rename vnc.so to libvnc.so, the module will be loaded properly.",1
3452,4379,3QGTX7BCHO187E7DBIAD0VST961Z52,2.4,2.8,2.2,5,22,60.0,6.0,60.0,Quote: I have no idea.,1
3453,4380,3EHVO81VN4KNSB60492UXYB710G1HX,1.4,3.2,4.4,11,59,63.636363636400006,4.36363636364,54.5454545455,"Quote: I have used ""The Journal 4"" under windoze for years.",1
3454,4381,37YYO3NWHCPGY65IYEDD33XIS52CCP,3.0,2.8,5.6,3,17,16.6666666667,0.0,100.0,Quote:  I'll say.,1
3455,4382,368IUKXGA47ACE5LTSMG134FV266P5,3.4,5.2,3.6,26,142,76.9230769231,5.34615384615,61.5384615385,"Quote: In fact, it seems that a user can make a custom .mime.types files in his own directory, which content supercedes the one that's in etc.",1
3456,4383,378G7J1SJKX492V1BWJ95L4O5XWWEA,2.8,4.0,3.0,25,133,74.0,6.96,52.0,"Quote: in hardy you need to be root to spin down the drive, so the corresponding lines in the script should read something like this:",1
3457,4384,3T5ZXGO9DDNX00QBVAYGY6NK52OQZ6,1.8,1.8,4.8,4,25,75.0,2.75,50.0,"Quote: Issues, like what?",1
3458,4385,3EQVJH0T4ZKO1VI96SM434U2TJ6THX,3.6,5.6,4.0,15,83,33.3333333333,3.26666666667,66.6666666667,Quote: I suspect you somehow overwrote your OS X partition and it no longer exists.,1
3459,4386,3JU8CV4BRKB01KBPTO8AI3Q6G2ZOPB,2.4,3.6,4.0,11,51,59.0909090909,9.0,54.5454545455,Quote: I think it cuts off power from the USB port.,1
3460,4387,335VBRURDIZTX6ITIL9HR1WD7WC9EY,1.0,2.0,4.6,6,42,58.3333333333,3.83333333333,66.6666666667,Quote: I thought libmikmod or something...,1
3461,4388,3P888QFVX2TL1WC4T1NZI8GGLYLOQ2,2.2,4.0,3.6,10,53,40.0,4.5,80.0,Quote:  I was just looking at Zinf too (seems GTK...),1
3462,4389,3O71U79SRAO9E9658PXRL46C8MSMSB,3.4,3.2,3.8,7,44,50.0,1.57142857143,71.4285714286,"Quote: Matoso,  I'm also interested on this.",1
3463,4390,36FFXPMST8N8O3D1AB059UOFUBQHO0,2.4,5.0,3.6,18,84,63.888888888900006,3.83333333333,61.111111111099994,Quote: Maybe it does not like that my files are on an NFS server (on a 100MBit link),1
3464,4391,3CO05SML7U40AGZL4VAOXXU3JH7R0G,3.4,4.6,4.2,10,63,75.0,5.5,60.0,Quote: My Aironet works perfectly under Hardy with this change.,1
3465,4392,3IH9TRB0FAYNO6HKARKFXACM1DV1IQ,3.2,4.2,3.4,20,113,57.5,6.3,65.0,Quote: My point is precisely that I'd like to avoid going through the contextual menu to launch my Scribus files.,1
3466,4393,3IZVJEBJ69J4QI7RG1KIS16T51CZ6I,2.2,2.4,3.0,3,16,100.0,2.0,100.0,Quote: nice job!,1
3467,4394,311HQEI8RRFNUILWZBPAYF6P0CWZ7H,1.6,4.6,2.6,11,72,68.1818181818,10.6363636364,63.636363636400006,"[quote=nocturn]After going to some issues, I got XMMS working on Ubuntu.",1
3468,4395,3E6L1VR4XVLYL1GRFPQBP9QBTWJF6B,2.6,1.4,6.0,4,22,12.5,0.25,100.0,"Quote: No, it doesn't.",1
3469,4396,3CMIQF80GMPVCQ60T51518UP0YS6QW,2.0,3.8,3.0,12,66,54.1666666667,2.5,58.3333333333,"Quote: No they are not, at least not according to their man-pages.",1
3470,4397,3X878VYTIDHHP1UWYZV3VNQ7O73F7A,2.2,2.2,2.8,4,16,37.5,1.25,50.0,Quote: Oh I see.,1
3471,4398,3BAKUKE49GB0H5K30EEOB2DDO9DR1J,3.0,2.6,4.4,7,37,42.8571428571,2.85714285714,57.1428571429,Quote: Perhaps it was caused by this?,1
3472,4399,3QMELQS6Y4AVORL06KQ56Y4UWKU6RX,2.0,4.4,3.4,13,88,46.1538461538,2.23076923077,69.2307692308,"[quote=pmshoop] Quote: I just installed it from Universe (or multivers, not quite sure).",1
3473,4400,3YLTXLH3DE5Q93P2PBDKYUT54GMHPH,3.0,4.0,4.4,12,77,62.5,5.16666666667,83.3333333333,Quote: see my posts in T-Mobile Sony-Ericsson GC89 maybe something will help.,1
3474,4401,3ZUE82NE090LPFZF84N99NM2ZR9F8X,4.0,4.6,4.6,14,87,64.2857142857,3.2142857142900003,85.7142857143,"Quote: Sonance might become something good, at least now development seems to be rapid.",1
3475,4402,338431Z1FKELDXR46GCZNYQLHKNOR3,3.4,3.8,3.6,3,17,33.3333333333,0.33333333333299997,66.6666666667,Quote: Thank you!,1
3476,4403,3RZS0FBRWJ9ZSVEM3JZJN3WPROHPCG,2.8,3.0,3.4,12,58,66.6666666667,3.25,66.6666666667,"Quote: That is the same ibook i own, the issue isnt Beryl.",1
3477,4404,3K2CEDRACA0AT9JKXP2HV92YA56MT0,3.2,4.2,3.4,21,105,45.2380952381,4.28571428571,66.6666666667,"Quote: That seemed to produce a more desirable outcome but OS X is still not booting, this is what I see.",1
3478,4405,367O8HRHKF7TAJHZ2LXVZAPCMV7S4M,2.6,3.6,4.0,3,22,83.3333333333,0.0,100.0,Quote: That's perfect.,1
3479,4406,33NOQL7T9NYRUWQF9GHGCF2KBW2Z84,3.6,3.4,4.6,7,34,28.5714285714,2.5714285714300003,57.1428571429,Quote:  That would be what I need.,1
3480,4407,3PUOXASB562R819PE8NUCBXVV2KZ9T,1.4,5.0,5.0,37,221,56.7567567568,7.94594594595,70.2702702703,"Quote: the only drawback is that these things won't get solved fast, because the people behind  the hardware/software won't give out good documentation or binaries, so one has to hack drivers together w/o much to go on...",1
3481,4408,3BCRDCM0OCT91N85G0H85MIG1S0K6I,3.0,3.2,4.6,9,50,77.7777777778,6.666666666669999,66.6666666667,Quote: the quotation marks are there for a reason!,1
3482,4409,34ZTTGSNJWNB9FQHPOS9YZJF9C8HQ8,3.6,4.2,4.0,22,111,63.636363636400006,7.5,54.5454545455,Quote: There are a number of posts in this thread and I want to make sure I'm responding to your error message.,1
3483,4410,3XBXDSS887IX48AJ2N2ZKZ8FNW3LXF,2.0,5.0,3.6,10,58,80.0,3.5,60.0,Quote: There are .ram files and playlists in those dirs...,1
3484,4411,3IVEC1GSLOYJJH1QS95F9BRMESK1J2,3.8,6.2,3.0,14,81,71.4285714286,4.78571428571,64.2857142857,"Quote: There is an additional ""http://"" string in your link in fact (first part).",1
3485,4412,3IZPORCT1E8BLG5H23H93PTK5YAHR9,5.0,4.8,4.6,18,123,55.5555555556,4.66666666667,66.6666666667,Quote: They are functionally equivalent for for storage devices without ejectable media which was what was being discussed.,1
3486,4413,3JY0Q5X05I56WU1S2M5FJL3COPLGGC,2.6,4.4,3.6,6,36,50.0,4.83333333333,50.0,Quote: This worked perfectly for me.,1
3487,4414,3GKAWYFRAOS9XNK03FUU79E7COTPDG,4.8,4.8,3.8,12,67,37.5,3.41666666667,66.6666666667,Quote: Those who cannot learn from history are doomed to repeat it.,1
3488,4415,3UEDKCTP9UPS5NMAZAM0B0ICW3KK7H,2.2,4.8,3.0,8,86,106.25,5.5,112.5,Quote: To access cups see this thread:  http://ubuntuforums.org/showthread.php?t=73993,1
3489,4416,3YZ7A3YHR4SB62LZGQG542VQMR2S5R,1.8,2.4,5.0,8,38,37.5,3.75,62.5,"Quote: well, at least i thought i did.",1
3490,4417,3FTID4TN8KXM4D0T7JO13DFOP2XLYL,2.6,3.8,3.2,13,64,84.6153846154,3.69230769231,61.5384615385,Quote: What is the name of that extra lib for nvidia card users?,1
3491,4418,3XU9MCX6VNB76Q2ZJIE2GLNIGFRR20,4.0,5.4,5.2,36,202,65.2777777778,4.44444444444,61.111111111099994,"Quote: With video files, I don't think you'll encounter any problem by changing the default program (open properties of a file, go to ""open with"" tab and change the default program to the one you want).",1
3492,4419,3IQ9O0AYW5YOXQTTCA4P3GVHTWLTIQ,1.4,3.0,2.8,6,29,8.333333333330001,2.66666666667,83.3333333333,Quote: Won't let you type it?,1
3493,4420,3ZZAYRN1I5QYTC4WA5HUNDR355KOTG,3.8,1.6,4.4,2,11,100.0,0.0,100.0,Quote: YES.,1
3494,4421,3KLL7H3EGC03ENMYBNMJ4MINQ4NHV2,3.0,3.4,3.8,25,124,44.0,7.8,52.0,"Quote: Yes, I set that up already I have a feeling that something is going on with the boot partition but I can't tell what.",1
3495,4422,3P7RGTLO6DCAOPK86DYKLRK2XBQKA8,2.8,3.4,4.2,5,26,40.0,2.8,60.0,"Quote: Yes, it is strange.",1
3496,4423,3KTCJ4SCVF09KP7BV6I7P3J3IMF1M6,3.8,5.0,4.0,24,125,43.75,5.5,62.5,"Quote:  You could use WordPress and do a local install, running it only on your computer, if you didn't want it to be public.",1
3497,4424,36BTXXLZ2U7H94HMNWXQ90KG0TO4RA,3.0,4.2,3.4,13,72,38.4615384615,2.38461538462,69.2307692308,"Quote: You should be able to doube click it to install, afterwards type:",1
3498,4426,3QI9WAYOGPA7P6LDL9QAW89QIMDS67,2.0,4.8,4.2,8,44,50.0,10.375,87.5,Ran pppd call tmobile and it didn't connect.,1
3499,4428,3HO4MYYR11NN4JDHAELAB9RE3JY6U1,3.6,4.0,4.0,13,73,84.6153846154,5.84615384615,53.8461538462,"rates change for the usage of the service, check the website for details.",1
3500,4438,30U1YOGZG9V6AF0SVWYO2EJIZ80SDZ,2.2,2.6,4.8,6,35,33.3333333333,6.833333333330001,50.0,Really looking forward to your help,1
3501,4444,3JU8CV4BRKB01KBPTO8AI3Q6G20POD,2.6,5.8,4.0,34,186,50.0,7.73529411765,58.8235294118,"Recently it appears to have been fixed (sort of), although now it's only an ""Unmount"" option, that leaves the drive powered up (i.e. there is no click as the drive spins down and parks).",1
3502,4459,3RSBJ6YZEBPOA7MVFLC569C2EWDFO0,3.6,5.4,4.2,29,152,62.068965517200006,6.896551724139999,62.068965517200006,"Regarding the issue of one cpu core running at 100% frequency all the time, my best guess now is that it may not be related to the wireless card/driver.",1
3503,4460,36KM3FWE3QBQSXF6VHCISG33I5E70Y,2.4,2.4,4.0,2,11,100.0,0.0,100.0,"Regards, JW",1
3504,4461,37AQKJ12TWNE64946M3THNXQ4D1TT7,1.6,2.4,3.2,2,14,100.0,0.5,100.0,"Regards, Sunny",1
3505,4468,3BDORL6HKJCK48U1GB38SYW4S65CRV,3.0,5.4,3.0,22,115,52.2727272727,5.27272727273,63.636363636400006,"Remember - our eventually destination is Maine, so we wouldn't want to go too far to the Western part of the state.",1
3506,4469,3B9J25CZ24CW5NUEV03DI810E8OCSJ,3.4,4.8,3.8,22,115,65.9090909091,6.818181818180001,63.636363636400006,"Remember, the beginning of May is the VERY beginning of their season, so you might be able to get some good prices.",1
3507,4490,3I7SHAD35LVNVBMDKMZGQDAGL8EM7N,2.4,4.2,3.6,13,96,69.2307692308,9.53846153846,84.6153846154,Reservations are made through Reserve America but after Labor Day reservations aren't necessary.,1
3508,4494,3PR3LXCWSEY2369ADQZ9FQHKN2N9X7,3.0,2.8,3.2,2,16,100.0,0.0,100.0,Resonable rates.,1
3509,4498,3MVY4USGB5MNIQGENAZZTBZVRD8SI1,2.6,5.6,2.6,13,78,57.6923076923,6.0,69.2307692308,Rhythmbox might be hanging because you have other files in your music folders.,1
3510,4502,3M93N4X8HJMJD10K5SKZ5CEV4SXSJD,2.2,3.8,5.6,9,48,61.111111111099994,8.11111111111,77.7777777778,Right button mouse doesn't offer any menu to me.,1
3511,4503,379OL9DBSRDR3BZKIMLBY4OTP8H9YD,2.8,5.6,3.4,11,66,77.27272727270001,9.63636363636,54.5454545455,Right down the street from the Science Center is Restaurant 2Vine.,1
3512,4504,33KMQD9OFID4A8FQGGXR7VDQQJK77Y,3.4,4.8,4.4,12,70,12.5,5.25,75.0,"Right now it isn't freezing my computer completely, but it often does.",1
3513,4516,3BC9H1KCYTB2F7CSBXV3COW4N91WYP,4.0,6.6,3.4,29,169,68.96551724140001,5.0689655172400006,72.4137931034,"Rollins Pond and Buck Pond (located in Onchiota, about 17 miles from Saranac Lake but closes labor day weekend) are much quieter and have some really nice private sites.",1
3514,4532,33CLA8O0MHAR7KEB7DT904H7PJXFR9,1.6,3.6,5.0,3,18,66.6666666667,3.0,100.0,Same problem here.,1
3515,4533,391JB9X4ZX7BQQTX3GOPUIF2RSFKMS,1.4,4.0,2.8,3,20,66.6666666667,3.0,100.0,Same problem here...,1
3516,4534,34OWYT6U3VG5DBKFE4Z8CGU5ZPJI9G,1.0,4.0,4.8,11,78,72.72727272729999,4.36363636364,81.8181818182,"same problem here with kubuntu, strange colors, worked perfectly with gnome...",1
3517,4541,3YD0MU1NC10MTADONJ9BHMFGRRQ7AP,2.8,5.0,4.0,6,35,66.6666666667,3.16666666667,50.0,Saratoga is another option for you.,1
3518,4542,3FW4EL5A3KNQ26LE4SZ1FDFA4NC22X,2.8,4.2,1.8,8,52,87.5,8.625,87.5,Saratoga Performing Arts Center has the outside bar.,1
3519,4544,3OYHVNTV5SXZQTE9GW32MM47MSUKO7,2.6,4.6,4.6,5,26,50.0,4.6,80.0,Save file and restart gdm.,1
3520,4545,3Y7LTZE0YSLPSTXSCJIL87K98NUZUK,1.4,4.8,4.0,9,56,61.111111111099994,6.333333333330001,66.6666666667,Saves electricity and is gaurenteed to keep hackers out.,1
3521,4546,3P458N04Q0GR3MOBSHKU5396HWCX22,1.4,2.2,5.2,3,15,100.0,9.333333333330001,66.6666666667,Saw the bump...,1
3522,4560,3SZYX62S5FZPN417SNIU9BZUZDP57H,2.6,4.8,3.4,10,79,65.0,5.5,90.0,"Screen brightness, keyboard backlight brightless, volume, etc all work perfect.",1
3523,4567,3UL5XDRDNBITNI6Q2SA0NBVPAXV584,3.6,4.2,3.2,4,66,87.5,7.75,100.0,See http://www.linuxemporium.co.uk/products/wireless/ for examples,1
3524,4568,3MIVREZQVGX2B5RPV9V6BRZ71TCKQF,3.2,4.6,3.4,50,257,67.0,5.94,64.0,"Seeing as how the macbook uses OS X to provide the nifty two-finger click/trakcpad as a button for right-click options, I'm not sure you'll be able to get the trackpad to do a right-click like it will in OS X, you'll have to bind a key to the control click.",1
3525,4575,3GS542CVJUMT1NP07KGEN7Q0U3D59T,1.8,1.2,2.0,3,65,116.666666667,0.0,133.33333333299998,SEE- thefreemansjournal.com/2008/08/new-patrol-bo...    comments.,1
3526,4578,3FCO4VKOZ3CPJNU03OBXD557C6O7EK,3.2,5.8,2.4,15,90,80.0,3.0,73.3333333333,"Select ""network printer"", HP Jetdirect type, and then add the address of the print server.",1
3527,4589,3NZ1E5QA6Y0CPG4X54UAEDLQI3G5B3,3.2,5.8,3.6,9,54,33.3333333333,4.0,44.4444444444,Setting   dialing # to *99***1# enabled it to connect.,1
3528,4600,3UOMW19E6C5VZLW3J4Q5PXR80OG5CA,3.8,4.2,2.2,25,117,48.0,7.24,56.0,"Shall it work fine if I add the MIME type ""text/scribus sla"" or do I have to set it as application rather than text ?",1
3529,4671,363A7XIFV3LO40EK5HCRN0VJD9XVA5,2.4,4.6,2.6,22,140,50.0,3.9090909090900006,72.72727272729999,Should be able to connect to the same /dev/ttyS(something) using minicom and try typing things (I suspect something like +++ATH might work).,1
3530,4672,3K3G488TR17ZTM6MOMR092GP43H5QF,2.6,4.0,3.6,11,58,63.636363636400006,4.63636363636,45.4545454545,Should I be worried at all about the error message though?,1
3531,4673,3W3RSPVVGRQ5N4GOXIRC0S9BTEMULW,3.6,2.2,3.4,16,87,75.0,4.1875,50.0,should i enter the command at the beginning of the file to allow for automatic updates?,1
3532,4674,3YZ7A3YHR4SB62LZGQG542VQMR25S4,1.8,2.8,5.2,4,20,25.0,3.75,75.0,Shouldnt it be .iso?,1
3533,4680,3VZYA8PITNXB5T1N7OXLUWP7RZJ05C,2.8,5.6,4.0,10,59,75.0,4.9,80.0,"Simple, older motel type, clean and nicely located to town.",1
3534,4681,3D1UCPY6GF8Q93JMO9M78EX5W1538D,2.8,5.6,3.4,17,95,58.8235294118,6.76470588235,64.7058823529,"Since flipping the wireless card switch back to the 'on' position, I have not had this problem.",1
3535,4684,3OCZWXS7ZN6O2PQ9WHJ4SGHVUXUL56,3.0,4.6,3.2,18,94,69.44444444439999,5.33333333333,61.111111111099994,"Since I could see the boot status this time I noticed the message ""BUG: soft lockup on CPU#0"".",1
3536,4696,3HUR21WDDTOH47HIL2RPE7ABWB8XYK,2.6,3.6,2.8,19,91,50.0,5.684210526319999,57.8947368421,Since we will be jet lagging a bit we were just thinking of enjoying the parks and the zoo.,1
3537,4697,3GV1I4SEO8OKLTQN10T9KMVVQS5L6M,3.8,5.4,3.2,22,146,65.9090909091,4.27272727273,77.27272727270001,"Since yesterday (when I installed the latest Ubuntu 'edgy' kernel security update), my Serval Performance system has failed to boot several times.",1
